Race,County,Town,Candidate Name,Party,Percent of Votes,Count of Votes,# Precincts Counted,Total # of Precincts,Winner Flag
REPRESENTATIVE TO CONGRESS,ADDISON,ADDISON,MARCIA HORNE,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,ADDISON,SHAWN ORR,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,ADDISON,JERRY TRUDELL,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,ADDISON,PETER WELCH,Dem,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,ADDISON,MIRIAM BERRY,GOP,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,BRIDPORT,PETER R. BECKER,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,BRIDPORT,CHRISTOPHER HELALI,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,BRIDPORT,MARCIA HORNE,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,BRIDPORT,SHAWN ORR,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,BRIDPORT,JERRY TRUDELL,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,BRIDPORT,PETER WELCH,Dem,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,BRIDPORT,MIRIAM BERRY,GOP,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,BRISTOL,PETER R. BECKER,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,BRISTOL,CHRISTOPHER HELALI,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,BRISTOL,MARCIA HORNE,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,BRISTOL,SHAWN ORR,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,BRISTOL,JERRY TRUDELL,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,BRISTOL,PETER WELCH,Dem,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,BRISTOL,MIRIAM BERRY,GOP,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,CORNWALL,PETER R. BECKER,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,CORNWALL,CHRISTOPHER HELALI,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,CORNWALL,MARCIA HORNE,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,CORNWALL,SHAWN ORR,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,CORNWALL,JERRY TRUDELL,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,CORNWALL,PETER WELCH,Dem,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,CORNWALL,MIRIAM BERRY,GOP,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,FERRISBURGH,PETER R. BECKER,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,FERRISBURGH,CHRISTOPHER HELALI,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,FERRISBURGH,MARCIA HORNE,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,FERRISBURGH,SHAWN ORR,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,FERRISBURGH,JERRY TRUDELL,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,FERRISBURGH,PETER WELCH,Dem,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,FERRISBURGH,MIRIAM BERRY,GOP,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,GOSHEN,PETER R. BECKER,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,GOSHEN,CHRISTOPHER HELALI,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,GOSHEN,MARCIA HORNE,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,GOSHEN,SHAWN ORR,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,GOSHEN,JERRY TRUDELL,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,GOSHEN,PETER WELCH,Dem,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,GOSHEN,MIRIAM BERRY,GOP,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,GRANVILLE,PETER R. BECKER,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,GRANVILLE,CHRISTOPHER HELALI,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,GRANVILLE,MARCIA HORNE,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,GRANVILLE,SHAWN ORR,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,GRANVILLE,JERRY TRUDELL,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,GRANVILLE,PETER WELCH,Dem,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,GRANVILLE,MIRIAM BERRY,GOP,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,HANCOCK,PETER R. BECKER,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,HANCOCK,CHRISTOPHER HELALI,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,HANCOCK,MARCIA HORNE,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,HANCOCK,SHAWN ORR,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,HANCOCK,JERRY TRUDELL,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,HANCOCK,PETER WELCH,Dem,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,HANCOCK,MIRIAM BERRY,GOP,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,LEICESTER,PETER R. BECKER,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,LEICESTER,CHRISTOPHER HELALI,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,LEICESTER,MARCIA HORNE,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,LEICESTER,SHAWN ORR,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,LEICESTER,JERRY TRUDELL,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,LEICESTER,PETER WELCH,Dem,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,LEICESTER,MIRIAM BERRY,GOP,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,LINCOLN,PETER R. BECKER,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,LINCOLN,CHRISTOPHER HELALI,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,LINCOLN,MARCIA HORNE,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,LINCOLN,SHAWN ORR,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,LINCOLN,JERRY TRUDELL,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,LINCOLN,PETER WELCH,Dem,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,LINCOLN,MIRIAM BERRY,GOP,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,MIDDLEBURY,PETER R. BECKER,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,MIDDLEBURY,CHRISTOPHER HELALI,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,MIDDLEBURY,MARCIA HORNE,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,MIDDLEBURY,SHAWN ORR,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,MIDDLEBURY,JERRY TRUDELL,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,MIDDLEBURY,PETER WELCH,Dem,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,MIDDLEBURY,MIRIAM BERRY,GOP,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,MONKTON,PETER R. BECKER,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,MONKTON,CHRISTOPHER HELALI,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,MONKTON,MARCIA HORNE,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,MONKTON,SHAWN ORR,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,MONKTON,JERRY TRUDELL,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,MONKTON,PETER WELCH,Dem,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,MONKTON,MIRIAM BERRY,GOP,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,NEW HAVEN,PETER R. BECKER,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,NEW HAVEN,CHRISTOPHER HELALI,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,NEW HAVEN,MARCIA HORNE,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,NEW HAVEN,SHAWN ORR,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,NEW HAVEN,JERRY TRUDELL,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,NEW HAVEN,PETER WELCH,Dem,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,NEW HAVEN,MIRIAM BERRY,GOP,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,ORWELL,PETER R. BECKER,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,ORWELL,CHRISTOPHER HELALI,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,ORWELL,MARCIA HORNE,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,ORWELL,SHAWN ORR,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,ORWELL,JERRY TRUDELL,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,ORWELL,PETER WELCH,Dem,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,ORWELL,MIRIAM BERRY,GOP,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,PANTON,PETER R. BECKER,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,PANTON,CHRISTOPHER HELALI,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,PANTON,MARCIA HORNE,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,PANTON,SHAWN ORR,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,PANTON,JERRY TRUDELL,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,PANTON,PETER WELCH,Dem,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,PANTON,MIRIAM BERRY,GOP,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,RIPTON,PETER R. BECKER,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,RIPTON,CHRISTOPHER HELALI,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,RIPTON,MARCIA HORNE,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,RIPTON,SHAWN ORR,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,RIPTON,JERRY TRUDELL,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,RIPTON,PETER WELCH,Dem,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,RIPTON,MIRIAM BERRY,GOP,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,SALISBURY,PETER R. BECKER,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,SALISBURY,CHRISTOPHER HELALI,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,SALISBURY,MARCIA HORNE,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,SALISBURY,SHAWN ORR,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,SALISBURY,JERRY TRUDELL,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,SALISBURY,PETER WELCH,Dem,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,SALISBURY,MIRIAM BERRY,GOP,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,SHOREHAM,PETER R. BECKER,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,SHOREHAM,CHRISTOPHER HELALI,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,SHOREHAM,MARCIA HORNE,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,SHOREHAM,SHAWN ORR,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,SHOREHAM,JERRY TRUDELL,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,SHOREHAM,PETER WELCH,Dem,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,SHOREHAM,MIRIAM BERRY,GOP,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,STARKSBORO,PETER R. BECKER,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,STARKSBORO,CHRISTOPHER HELALI,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,STARKSBORO,MARCIA HORNE,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,STARKSBORO,SHAWN ORR,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,STARKSBORO,JERRY TRUDELL,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,STARKSBORO,PETER WELCH,Dem,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,STARKSBORO,MIRIAM BERRY,GOP,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,VERGENNES,PETER R. BECKER,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,VERGENNES,CHRISTOPHER HELALI,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,VERGENNES,MARCIA HORNE,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,VERGENNES,SHAWN ORR,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,VERGENNES,JERRY TRUDELL,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,VERGENNES,PETER WELCH,Dem,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,VERGENNES,MIRIAM BERRY,GOP,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,WALTHAM,PETER R. BECKER,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,WALTHAM,CHRISTOPHER HELALI,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,WALTHAM,MARCIA HORNE,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,WALTHAM,SHAWN ORR,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,WALTHAM,JERRY TRUDELL,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,WALTHAM,PETER WELCH,Dem,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,WALTHAM,MIRIAM BERRY,GOP,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,WEYBRIDGE,PETER R. BECKER,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,WEYBRIDGE,CHRISTOPHER HELALI,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,WEYBRIDGE,MARCIA HORNE,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,WEYBRIDGE,SHAWN ORR,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,WEYBRIDGE,JERRY TRUDELL,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,WEYBRIDGE,PETER WELCH,Dem,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,WEYBRIDGE,MIRIAM BERRY,GOP,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,WHITING,PETER R. BECKER,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,WHITING,CHRISTOPHER HELALI,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,WHITING,MARCIA HORNE,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,WHITING,SHAWN ORR,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,WHITING,JERRY TRUDELL,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,WHITING,PETER WELCH,Dem,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,ADDISON,WHITING,MIRIAM BERRY,GOP,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,ARLINGTON,PETER R. BECKER,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,ARLINGTON,CHRISTOPHER HELALI,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,ARLINGTON,MARCIA HORNE,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,ARLINGTON,SHAWN ORR,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,ARLINGTON,JERRY TRUDELL,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,ARLINGTON,PETER WELCH,Dem,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,ARLINGTON,MIRIAM BERRY,GOP,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,BENNINGTON,PETER R. BECKER,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,BENNINGTON,CHRISTOPHER HELALI,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,BENNINGTON,MARCIA HORNE,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,BENNINGTON,SHAWN ORR,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,BENNINGTON,JERRY TRUDELL,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,BENNINGTON,PETER WELCH,Dem,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,BENNINGTON,MIRIAM BERRY,GOP,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,DORSET,PETER R. BECKER,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,DORSET,CHRISTOPHER HELALI,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,DORSET,MARCIA HORNE,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,DORSET,SHAWN ORR,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,DORSET,JERRY TRUDELL,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,DORSET,PETER WELCH,Dem,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,DORSET,MIRIAM BERRY,GOP,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,LANDGROVE,PETER R. BECKER,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,LANDGROVE,CHRISTOPHER HELALI,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,LANDGROVE,MARCIA HORNE,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,LANDGROVE,SHAWN ORR,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,LANDGROVE,JERRY TRUDELL,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,LANDGROVE,PETER WELCH,Dem,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,LANDGROVE,MIRIAM BERRY,GOP,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,MANCHESTER,PETER R. BECKER,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,MANCHESTER,CHRISTOPHER HELALI,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,MANCHESTER,MARCIA HORNE,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,MANCHESTER,SHAWN ORR,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,MANCHESTER,JERRY TRUDELL,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,MANCHESTER,PETER WELCH,Dem,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,MANCHESTER,MIRIAM BERRY,GOP,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,PERU,PETER R. BECKER,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,PERU,CHRISTOPHER HELALI,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,PERU,MARCIA HORNE,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,PERU,SHAWN ORR,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,PERU,JERRY TRUDELL,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,PERU,PETER WELCH,Dem,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,PERU,MIRIAM BERRY,GOP,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,POWNAL,PETER R. BECKER,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,POWNAL,CHRISTOPHER HELALI,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,POWNAL,MARCIA HORNE,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,POWNAL,SHAWN ORR,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,POWNAL,JERRY TRUDELL,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,POWNAL,PETER WELCH,Dem,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,POWNAL,MIRIAM BERRY,GOP,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,READSBORO,PETER R. BECKER,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,READSBORO,CHRISTOPHER HELALI,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,READSBORO,MARCIA HORNE,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,READSBORO,SHAWN ORR,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,READSBORO,JERRY TRUDELL,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,READSBORO,PETER WELCH,Dem,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,READSBORO,MIRIAM BERRY,GOP,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,RUPERT,PETER R. BECKER,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,RUPERT,CHRISTOPHER HELALI,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,RUPERT,MARCIA HORNE,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,RUPERT,SHAWN ORR,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,RUPERT,JERRY TRUDELL,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,RUPERT,PETER WELCH,Dem,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,RUPERT,MIRIAM BERRY,GOP,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,SANDGATE,PETER R. BECKER,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,SANDGATE,CHRISTOPHER HELALI,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,SANDGATE,MARCIA HORNE,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,SANDGATE,SHAWN ORR,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,SANDGATE,JERRY TRUDELL,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,SANDGATE,PETER WELCH,Dem,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,SANDGATE,MIRIAM BERRY,GOP,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,SEARSBURG,PETER R. BECKER,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,SEARSBURG,CHRISTOPHER HELALI,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,SEARSBURG,MARCIA HORNE,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,SEARSBURG,SHAWN ORR,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,SEARSBURG,JERRY TRUDELL,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,SEARSBURG,PETER WELCH,Dem,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,SEARSBURG,MIRIAM BERRY,GOP,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,SHAFTSBURY,PETER R. BECKER,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,SHAFTSBURY,CHRISTOPHER HELALI,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,SHAFTSBURY,MARCIA HORNE,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,SHAFTSBURY,SHAWN ORR,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,SHAFTSBURY,JERRY TRUDELL,Other,0%,0,0,275,false
REPRESENTATIVE TO CONGRESS,BENNINGTON,SHAFTSBURY,PETER WELCH,Dem,0%,0,0,275,false
